index,s1,r,s2,label
"539","food chain","contending that","Securities","0"
"539","food chain","contending that","Exchange Commission","0"
"539","food chain","contending that","Rally stake","0"
"539","food chain","failed","Securities","0"
"539","food chain","failed","Exchange Commission","0"
"539","food chain","failed","Rally stake","0"
"539","food chain","disclose","Securities","0"
"539","food chain","disclose","Exchange Commission","0"
"539","food chain","disclose","Rally stake","0"
"539","food chain","that","Rally stake","0"
"539","food chain","intended","Rally stake","0"
"539","food chain","acquire","Rally stake","0"
"539","Louisville","contending that","Mr. Sugarman","0"
"539","Louisville","contending that","company directors","0"
"539","Louisville","contending that","Securities","0"
"539","Louisville","contending that","Exchange Commission","0"
"539","Louisville","contending that","Rally stake","0"
"539","Louisville","failed","Securities","0"
"539","Louisville","failed","Exchange Commission","0"
"539","Louisville","failed","Rally stake","0"
"539","Louisville","disclose","Securities","0"
"539","Louisville","disclose","Exchange Commission","0"
"539","Louisville","disclose","Rally stake","0"
"539","Louisville","that","Rally stake","0"
"539","Louisville","intended","Rally stake","0"
"539","Louisville","acquire","Rally stake","0"
"539","Mr. Sugarman","failed","Securities","0"
"539","Mr. Sugarman","failed","Exchange Commission","0"
"539","Mr. Sugarman","failed","Rally stake","0"
"539","Mr. Sugarman","disclose","Securities","0"
"539","Mr. Sugarman","disclose","Exchange Commission","0"
"539","Mr. Sugarman","disclose","Rally stake","0"
"539","Mr. Sugarman","that","Rally stake","0"
"539","Mr. Sugarman","intended","Rally stake","0"
"539","Mr. Sugarman","acquire","Rally stake","0"
"539","company directors","failed","Securities","0"
"539","company directors","failed","Exchange Commission","0"
"539","company directors","failed","Rally stake","0"
"539","company directors","disclose","Securities","0"
"539","company directors","disclose","Exchange Commission","0"
"539","company directors","disclose","Rally stake","0"
"539","company directors","that","Rally stake","0"
"539","company directors","intended","Rally stake","0"
"539","company directors","acquire","Rally stake","0"
"539","Securities","that","Rally stake","0"
"539","Securities","intended","Rally stake","0"
"539","Securities","acquire","Rally stake","0"
"539","Exchange Commission","that","Rally stake","0"
"539","Exchange Commission","intended","Rally stake","0"
"539","Exchange Commission","acquire","Rally stake","0"
"539","Rally 's","a","fast-food chain","1"
"539","Rally 's","based","Louisville","1"
"539","Louisville",",","Ky","1"
"539","Mr. Sugarman","failed to","disclose","1"
"539","two other company directors","failed to","disclose","1"
"539","disclose","to","Securities and Exchange Commission","1"
"539","disclose","acquire","Rally stake","1"
"540","Mr. Sugarman","in","turn","0"
"540","Mr. Sugarman","in","shareholder group","0"
"540","Mr. Sugarman","in","interests","0"
"540","Mr. Sugarman","in","directors","0"
"540","Mr. Sugarman","in","trusts","0"
"540","Mr. Sugarman","in","name","0"
"540","Mr. Sugarman","in","children","0"
"540","Mr. Sugarman","contended that","shareholder group","0"
"540","Mr. Sugarman","contended that","interests","0"
"540","Mr. Sugarman","contended that","directors","0"
"540","Mr. Sugarman","contended that","trusts","0"
"540","Mr. Sugarman","contended that","name","0"
"540","Mr. Sugarman","contended that","children","0"
"540","Mr. Sugarman","are represented by","directors","0"
"540","Mr. Sugarman","are represented by","trusts","0"
"540","Mr. Sugarman","are represented by","name","0"
"540","Mr. Sugarman","are represented by","children","0"
"540","Mr. Sugarman","connected","trusts","0"
"540","Mr. Sugarman","connected","name","0"
"540","Mr. Sugarman","connected","children","0"
"540","Mr. Sugarman","of","children","0"
"540","turn","contended that","shareholder group","0"
"540","turn","contended that","interests","0"
"540","turn","contended that","directors","0"
"540","turn","contended that","trusts","0"
"540","turn","contended that","name","0"
"540","turn","contended that","children","0"
"540","turn","contended that","company 's founder","0"
"540","turn","contended that","James Patterson","0"
"540","turn","are represented by","directors","0"
"540","turn","are represented by","trusts","0"
"540","turn","are represented by","name","0"
"540","turn","are represented by","children","0"
"540","turn","are represented by","company 's founder","0"
"540","turn","are represented by","James Patterson","0"
"540","turn","connected","trusts","0"
"540","turn","connected","name","0"
"540","turn","connected","children","0"
"540","turn","connected","company 's founder","0"
"540","turn","connected","James Patterson","0"
"540","turn","in","name","0"
"540","turn","in","children","0"
"540","turn","in","company 's founder","0"
"540","turn","in","James Patterson","0"
"540","turn","of","children","0"
"540","turn","of","company 's founder","0"
"540","turn","of","James Patterson","0"
"540","shareholder group","are represented by","directors","0"
"540","shareholder group","are represented by","trusts","0"
"540","shareholder group","are represented by","name","0"
"540","shareholder group","are represented by","children","0"
"540","shareholder group","are represented by","company 's founder","0"
"540","shareholder group","are represented by","James Patterson","0"
"540","shareholder group","are represented by","ties","0"
"540","shareholder group","connected","trusts","0"
"540","shareholder group","connected","name","0"
"540","shareholder group","connected","children","0"
"540","shareholder group","connected","company 's founder","0"
"540","shareholder group","connected","James Patterson","0"
"540","shareholder group","connected","ties","0"
"540","shareholder group","in","name","0"
"540","shareholder group","in","children","0"
"540","shareholder group","in","company 's founder","0"
"540","shareholder group","in","James Patterson","0"
"540","shareholder group","in","ties","0"
"540","shareholder group","of","children","0"
"540","shareholder group","of","company 's founder","0"
"540","shareholder group","of","James Patterson","0"
"540","shareholder group","of","ties","0"
"540","interests","are represented by","directors","0"
"540","interests","are represented by","trusts","0"
"540","interests","are represented by","name","0"
"540","interests","are represented by","children","0"
"540","interests","are represented by","company 's founder","0"
"540","interests","are represented by","James Patterson","0"
"540","interests","are represented by","ties","0"
"540","interests","are represented by","food chain","0"
"540","interests","connected","trusts","0"
"540","interests","connected","name","0"
"540","interests","connected","children","0"
"540","interests","connected","company 's founder","0"
"540","interests","connected","James Patterson","0"
"540","interests","connected","ties","0"
"540","interests","connected","food chain","0"
"540","interests","in","name","0"
"540","interests","in","children","0"
"540","interests","in","company 's founder","0"
"540","interests","in","James Patterson","0"
"540","interests","in","ties","0"
"540","interests","in","food chain","0"
"540","interests","of","children","0"
"540","interests","of","company 's founder","0"
"540","interests","of","James Patterson","0"
"540","interests","of","ties","0"
"540","interests","of","food chain","0"
"540","interests","competing","food chain","0"
"540","directors","connected","trusts","0"
"540","directors","connected","name","0"
"540","directors","connected","children","0"
"540","directors","connected","company 's founder","0"
"540","directors","connected","James Patterson","0"
"540","directors","connected","ties","0"
"540","directors","connected","food chain","0"
"540","directors","connected","Wendy 's International Inc","0"
"540","directors","in","name","0"
"540","directors","in","children","0"
"540","directors","in","company 's founder","0"
"540","directors","in","James Patterson","0"
"540","directors","in","ties","0"
"540","directors","in","food chain","0"
"540","directors","in","Wendy 's International Inc","0"
"540","directors","of","children","0"
"540","directors","of","company 's founder","0"
"540","directors","of","James Patterson","0"
"540","directors","of","ties","0"
"540","directors","of","food chain","0"
"540","directors","of","Wendy 's International Inc","0"
"540","directors","competing","food chain","0"
"540","directors","competing","Wendy 's International Inc","0"
"540","trusts","in","name","0"
"540","trusts","in","company 's founder","0"
"540","trusts","in","James Patterson","0"
"540","trusts","in","ties","0"
"540","trusts","in","food chain","0"
"540","trusts","in","Wendy 's International Inc","0"
"540","trusts","of","children","0"
"540","trusts","of","company 's founder","0"
"540","trusts","of","James Patterson","0"
"540","trusts","of","ties","0"
"540","trusts","of","food chain","0"
"540","trusts","of","Wendy 's International Inc","0"
"540","trusts","competing","food chain","0"
"540","trusts","competing","Wendy 's International Inc","0"
"540","name","of","children","0"
"540","name","of","company 's founder","0"
"540","name","of","James Patterson","0"
"540","name","of","ties","0"
"540","name","of","food chain","0"
"540","name","of","Wendy 's International Inc","0"
"540","name","competing","food chain","0"
"540","name","competing","Wendy 's International Inc","0"
"540","children","of","company 's founder","0"
"540","children","of","ties","0"
"540","children","of","food chain","0"
"540","children","of","Wendy 's International Inc","0"
"540","children","competing","food chain","0"
"540","children","competing","Wendy 's International Inc","0"
"540","company 's founder","competing","food chain","0"
"540","company 's founder","competing","Wendy 's International Inc","0"
"540","James Patterson","competing","food chain","0"
"540","James Patterson","competing","Wendy 's International Inc","0"
"540","ties","competing","food chain","0"
"540","ties","competing","Wendy 's International Inc","0"
"540","trusts","in","children","1"
"540","children","of","James Patterson","1"
"540","James Patterson","founder","company","1"
"540","trusts","ties to","Wendy 's International Inc","1"
"541","group","than","40 %","0"
"541","group","than","Rally 's stock","0"
"541","group","of","Rally 's stock","0"
"541","group","controls","Rally 's stock","1"
"541","group","controls","40 %","1"
"541","40 %","of","Rally 's stock","1"
"542","Vitro S.A.","of","Monterrey","0"
"542","Vitro S.A.","of","Mexico","0"
"542","Vitro S.A.","of","Vitro S.A. THR Corp. subsidiary","0"
"542","Vitro S.A.","of","loan agreements","0"
"542","Vitro S.A.","of","connection","0"
"542","Vitro S.A.","of","Vitro 's","0"
"542","Vitro S.A.","of","share tender offer","0"
"542","Vitro S.A.","of","Anchor Glass Container Corp","0"
"542","Vitro S.A.","said","Vitro S.A. THR Corp. subsidiary","0"
"542","Vitro S.A.","said","loan agreements","0"
"542","Vitro S.A.","said","connection","0"
"542","Vitro S.A.","said","Vitro 's","0"
"542","Vitro S.A.","said","share tender offer","0"
"542","Vitro S.A.","said","Anchor Glass Container Corp","0"
"542","Vitro S.A.","entered into","loan agreements","0"
"542","Vitro S.A.","entered into","connection","0"
"542","Vitro S.A.","entered into","Vitro 's","0"
"542","Vitro S.A.","entered into","share tender offer","0"
"542","Vitro S.A.","entered into","Anchor Glass Container Corp","0"
"542","Vitro S.A.","in","connection","0"
"542","Vitro S.A.","in","Vitro 's","0"
"542","Vitro S.A.","in","share tender offer","0"
"542","Vitro S.A.","in","Anchor Glass Container Corp","0"
"542","Vitro S.A.","with","Vitro 's","0"
"542","Vitro S.A.","with","share tender offer","0"
"542","Vitro S.A.","with","Anchor Glass Container Corp","0"
"542","Vitro S.A.","for","Anchor Glass Container Corp","0"
"542","Monterrey","said","Vitro S.A. THR Corp. subsidiary","0"
"542","Monterrey","said","loan agreements","0"
"542","Monterrey","said","connection","0"
"542","Monterrey","said","Vitro 's","0"
"542","Monterrey","said","share tender offer","0"
"542","Monterrey","said","Anchor Glass Container Corp","0"
"542","Monterrey","entered into","loan agreements","0"
"542","Monterrey","entered into","connection","0"
"542","Monterrey","entered into","Vitro 's","0"
"542","Monterrey","entered into","share tender offer","0"
"542","Monterrey","entered into","Anchor Glass Container Corp","0"
"542","Monterrey","in","connection","0"
"542","Monterrey","in","Vitro 's","0"
"542","Monterrey","in","share tender offer","0"
"542","Monterrey","in","Anchor Glass Container Corp","0"
"542","Monterrey","with","Vitro 's","0"
"542","Monterrey","with","share tender offer","0"
"542","Monterrey","with","Anchor Glass Container Corp","0"
"542","Monterrey","for","Anchor Glass Container Corp","0"
"542","Mexico","said","Vitro S.A. THR Corp. subsidiary","0"
"542","Mexico","said","loan agreements","0"
"542","Mexico","said","connection","0"
"542","Mexico","said","Vitro 's","0"
"542","Mexico","said","share tender offer","0"
"542","Mexico","said","Anchor Glass Container Corp","0"
"542","Mexico","entered into","loan agreements","0"
"542","Mexico","entered into","connection","0"
"542","Mexico","entered into","Vitro 's","0"
"542","Mexico","entered into","share tender offer","0"
"542","Mexico","entered into","Anchor Glass Container Corp","0"
"542","Mexico","in","connection","0"
"542","Mexico","in","Vitro 's","0"
"542","Mexico","in","share tender offer","0"
"542","Mexico","in","Anchor Glass Container Corp","0"
"542","Mexico","with","Vitro 's","0"
"542","Mexico","with","share tender offer","0"
"542","Mexico","with","Anchor Glass Container Corp","0"
"542","Mexico","for","Anchor Glass Container Corp","0"
"542","Vitro S.A. THR Corp. subsidiary","entered into","loan agreements","0"
"542","Vitro S.A. THR Corp. subsidiary","entered into","connection","0"
"542","Vitro S.A. THR Corp. subsidiary","entered into","Vitro 's","0"
"542","Vitro S.A. THR Corp. subsidiary","entered into","share tender offer","0"
"542","Vitro S.A. THR Corp. subsidiary","entered into","Anchor Glass Container Corp","0"
"542","Vitro S.A. THR Corp. subsidiary","in","connection","0"
"542","Vitro S.A. THR Corp. subsidiary","in","Vitro 's","0"
"542","Vitro S.A. THR Corp. subsidiary","in","share tender offer","0"
"542","Vitro S.A. THR Corp. subsidiary","in","Anchor Glass Container Corp","0"
"542","Vitro S.A. THR Corp. subsidiary","with","Vitro 's","0"
"542","Vitro S.A. THR Corp. subsidiary","with","share tender offer","0"
"542","Vitro S.A. THR Corp. subsidiary","with","Anchor Glass Container Corp","0"
"542","Vitro S.A. THR Corp. subsidiary","for","Anchor Glass Container Corp","0"
"542","loan agreements","in","connection","0"
"542","loan agreements","in","Vitro 's","0"
"542","loan agreements","in","share tender offer","0"
"542","loan agreements","in","Anchor Glass Container Corp","0"
"542","loan agreements","with","Vitro 's","0"
"542","loan agreements","with","share tender offer","0"
"542","loan agreements","with","Anchor Glass Container Corp","0"
"542","loan agreements","for","Anchor Glass Container Corp","0"
"542","connection","with","Vitro 's","0"
"542","connection","with","share tender offer","0"
"542","connection","with","Anchor Glass Container Corp","0"
"542","connection","for","Anchor Glass Container Corp","0"
"542","Vitro 's","for","Anchor Glass Container Corp","0"
"542","share tender offer","for","Anchor Glass Container Corp","0"
"542","Vitro S.A","of","Monterrey","1"
"542","Monterrey",",","Mexico","1"
"542","THR Corp","entered","loan agreements","1"
"542","loan agreements","with","Vitro","1"
"542","Vitro","offer","21.25-a-share tender","1"
"542","21.25-a-share tender","for","Anchor Glass Container Corp","1"
"543","agreements","are with","Security Pacific National Bank","0"
"543","agreements","are with","affiliate","0"
"543","agreements","are with","Donaldson","0"
"543","agreements","are with","Lufkin","0"
"543","agreements","are with","amp","0"
"543","agreements","are with","Jenrette Securities Corp","0"
"543","agreements","of","Donaldson","0"
"543","agreements","of","Lufkin","0"
"543","agreements","of","amp","0"
"543","agreements","of","Jenrette Securities Corp","0"
"543","Security Pacific National Bank","of","Donaldson","0"
"543","Security Pacific National Bank","of","Lufkin","0"
"543","Security Pacific National Bank","of","amp","0"
"543","Security Pacific National Bank","of","Jenrette Securities Corp","0"
"543","affiliate","of","Donaldson","0"
"543","affiliate","of","Lufkin","0"
"543","affiliate","of","amp","0"
"543","affiliate","of","Jenrette Securities Corp","0"
"543","Security Pacific National Bank","agreements","Jenrette Securities Corp","1"
"543","Jenrette Securities Corp","affiliate","Donaldson , Lufkin","1"
"544","Proceeds","of","loan agreement","0"
"544","Proceeds","of","funds","0"
"544","Proceeds","of","Vitro","0"
"544","Proceeds","of","purchase","0"
"544","Proceeds","of","shares","0"
"544","Proceeds","of","Anchor","0"
"544","Proceeds","of","payment","0"
"544","Proceeds","with","funds","0"
"544","Proceeds","with","Vitro","0"
"544","Proceeds","with","purchase","0"
"544","Proceeds","with","shares","0"
"544","Proceeds","with","Anchor","0"
"544","Proceeds","with","payment","0"
"544","Proceeds","from","Vitro","0"
"544","Proceeds","from","purchase","0"
"544","Proceeds","from","shares","0"
"544","Proceeds","from","Anchor","0"
"544","Proceeds","from","payment","0"
"544","Proceeds","permit","purchase","0"
"544","Proceeds","permit","shares","0"
"544","Proceeds","permit","Anchor","0"
"544","Proceeds","permit","payment","0"
"544","loan agreement","with","Vitro","0"
"544","loan agreement","with","purchase","0"
"544","loan agreement","with","shares","0"
"544","loan agreement","with","Anchor","0"
"544","loan agreement","with","payment","0"
"544","loan agreement","with","costs","0"
"544","loan agreement","with","expenses","0"
"544","loan agreement","from","Vitro","0"
"544","loan agreement","from","purchase","0"
"544","loan agreement","from","shares","0"
"544","loan agreement","from","Anchor","0"
"544","loan agreement","from","payment","0"
"544","loan agreement","from","costs","0"
"544","loan agreement","from","expenses","0"
"544","loan agreement","permit","purchase","0"
"544","loan agreement","permit","shares","0"
"544","loan agreement","permit","Anchor","0"
"544","loan agreement","permit","payment","0"
"544","loan agreement","permit","costs","0"
"544","loan agreement","permit","expenses","0"
"544","loan agreement","of","shares","0"
"544","loan agreement","of","Anchor","0"
"544","loan agreement","of","payment","0"
"544","loan agreement","of","costs","0"
"544","loan agreement","of","expenses","0"
"544","funds","from","Vitro","0"
"544","funds","from","purchase","0"
"544","funds","from","shares","0"
"544","funds","from","Anchor","0"
"544","funds","from","payment","0"
"544","funds","from","costs","0"
"544","funds","from","expenses","0"
"544","funds","permit","shares","0"
"544","funds","permit","Anchor","0"
"544","funds","permit","costs","0"
"544","funds","permit","expenses","0"
"544","funds","of","shares","0"
"544","funds","of","Anchor","0"
"544","funds","of","payment","0"
"544","funds","of","costs","0"
"544","funds","of","expenses","0"
"544","Vitro","permit","purchase","0"
"544","Vitro","permit","shares","0"
"544","Vitro","permit","Anchor","0"
"544","Vitro","permit","payment","0"
"544","Vitro","permit","costs","0"
"544","Vitro","permit","expenses","0"
"544","Vitro","of","shares","0"
"544","Vitro","of","Anchor","0"
"544","Vitro","of","payment","0"
"544","Vitro","of","costs","0"
"544","Vitro","of","expenses","0"
"544","purchase","of","Anchor","0"
"544","purchase","of","payment","0"
"544","purchase","of","costs","0"
"544","purchase","of","expenses","0"
"544","shares","of","payment","0"
"544","shares","of","costs","0"
"544","shares","of","expenses","0"
"544","Anchor","of","costs","0"
"544","Anchor","of","expenses","0"
"544","payment","of","expenses","0"
"544","loan agreement","with","funds","1"
"544","funds","permit","purchase","1"
"544","purchase","of","shares","1"
"544","shares","of","Anchor","1"
"544","funds","permit","payment","1"
"544","payment","of","costs","1"
"545","Vitro","said","agreements","0"
"545","Vitro","said","Anchor","0"
"545","Vitro","said","waiver","0"
"545","Vitro","said","Anchor bank lenders","0"
"545","Vitro","said","covenant defaults","0"
"545","Vitro","said","Anchor bank facilities","0"
"545","Vitro","require that","Anchor","0"
"545","Vitro","require that","waiver","0"
"545","Vitro","require that","Anchor bank lenders","0"
"545","Vitro","require that","covenant defaults","0"
"545","Vitro","require that","Anchor bank facilities","0"
"545","Vitro","obtain","waiver","0"
"545","Vitro","obtain","Anchor bank lenders","0"
"545","Vitro","obtain","covenant defaults","0"
"545","Vitro","obtain","Anchor bank facilities","0"
"545","Vitro","from","Anchor bank lenders","0"
"545","Vitro","from","covenant defaults","0"
"545","Vitro","from","Anchor bank facilities","0"
"545","Vitro","of existing","covenant defaults","0"
"545","Vitro","of existing","Anchor bank facilities","0"
"545","Vitro","under","Anchor bank facilities","0"
"545","agreements","require that","Anchor","0"
"545","agreements","require that","waiver","0"
"545","agreements","require that","Anchor bank lenders","0"
"545","agreements","require that","covenant defaults","0"
"545","agreements","require that","Anchor bank facilities","0"
"545","agreements","obtain","waiver","0"
"545","agreements","obtain","Anchor bank lenders","0"
"545","agreements","obtain","covenant defaults","0"
"545","agreements","obtain","Anchor bank facilities","0"
"545","agreements","from","Anchor bank lenders","0"
"545","agreements","from","covenant defaults","0"
"545","agreements","from","Anchor bank facilities","0"
"545","agreements","of existing","covenant defaults","0"
"545","agreements","of existing","Anchor bank facilities","0"
"545","agreements","under","Anchor bank facilities","0"
"545","Anchor","obtain","Anchor bank lenders","0"
"545","Anchor","obtain","covenant defaults","0"
"545","Anchor","obtain","Anchor bank facilities","0"
"545","Anchor","from","Anchor bank lenders","0"
"545","Anchor","from","covenant defaults","0"
"545","Anchor","from","Anchor bank facilities","0"
"545","Anchor","of existing","covenant defaults","0"
"545","Anchor","of existing","Anchor bank facilities","0"
"545","Anchor","under","Anchor bank facilities","0"
"545","waiver","from","Anchor bank lenders","0"
"545","waiver","from","covenant defaults","0"
"545","waiver","from","Anchor bank facilities","0"
"545","waiver","of existing","covenant defaults","0"
"545","waiver","of existing","Anchor bank facilities","0"
"545","waiver","under","Anchor bank facilities","0"
"545","Anchor bank lenders","of existing","covenant defaults","0"
"545","Anchor bank lenders","of existing","Anchor bank facilities","0"
"545","Anchor bank lenders","under","Anchor bank facilities","0"
"545","covenant defaults","under","Anchor bank facilities","0"
"545","agreements","require","waiver","1"
"545","Anchor","obtain","waiver","1"
"545","waiver","from","bank lenders","1"
"545","waiver","of","covenant defaults","1"
"546","Anchor","seeking","waiver","0"
"546","Anchor","seeking","Vitro","0"
"546","Anchor","seeking","tender offer","0"
"546","Anchor","seeking","5 p.m. EST tomorrow","0"
"546","Anchor","said","tender offer","0"
"546","Anchor","said","5 p.m. EST tomorrow","0"
"546","Anchor","being extended until","5 p.m. EST tomorrow","0"
"546","waiver","said","tender offer","0"
"546","waiver","said","5 p.m. EST tomorrow","0"
"546","waiver","being extended until","5 p.m. EST tomorrow","0"
"546","Vitro","said","tender offer","0"
"546","Vitro","said","5 p.m. EST tomorrow","0"
"546","Vitro","being extended until","5 p.m. EST tomorrow","0"
"546","tender offer","being extended until","5 p.m. EST tomorrow","0"
"546","Vitro","extended","offer","1"
"546","offer","extended","5 p.m","1"
"547","country 's","prepared","Moscow today","0"
"547","country 's","prepared","talks","0"
"547","country 's","prepared","leader Gorbachev","0"
"547","country 's","prepared","hundreds","0"
"547","country 's","prepared","thousands","0"
"547","country 's","prepared","East Germans","0"
"547","country 's","travel","Moscow today","0"
"547","country 's","travel","talks","0"
"547","country 's","travel","leader Gorbachev","0"
"547","country 's","travel","hundreds","0"
"547","country 's","travel","thousands","0"
"547","country 's","travel","East Germans","0"
"547","country 's","for","talks","0"
"547","country 's","for","leader Gorbachev","0"
"547","country 's","for","hundreds","0"
"547","country 's","for","thousands","0"
"547","country 's","for","East Germans","0"
"547","country 's","with","leader Gorbachev","0"
"547","country 's","with","hundreds","0"
"547","country 's","with","thousands","0"
"547","country 's","with","East Germans","0"
"547","country 's","of","thousands","0"
"547","country 's","of","East Germans","0"
"547","leader","prepared","Moscow today","0"
"547","leader","prepared","talks","0"
"547","leader","prepared","leader Gorbachev","0"
"547","leader","prepared","hundreds","0"
"547","leader","prepared","thousands","0"
"547","leader","prepared","East Germans","0"
"547","leader","travel","Moscow today","0"
"547","leader","travel","talks","0"
"547","leader","travel","leader Gorbachev","0"
"547","leader","travel","hundreds","0"
"547","leader","travel","thousands","0"
"547","leader","travel","East Germans","0"
"547","leader","for","talks","0"
"547","leader","for","leader Gorbachev","0"
"547","leader","for","hundreds","0"
"547","leader","for","thousands","0"
"547","leader","for","East Germans","0"
"547","leader","with","leader Gorbachev","0"
"547","leader","with","hundreds","0"
"547","leader","with","thousands","0"
"547","leader","with","East Germans","0"
"547","leader","of","thousands","0"
"547","leader","of","East Germans","0"
"547","Egon Krenz","prepared","Moscow today","0"
"547","Egon Krenz","prepared","talks","0"
"547","Egon Krenz","prepared","leader Gorbachev","0"
"547","Egon Krenz","prepared","hundreds","0"
"547","Egon Krenz","prepared","thousands","0"
"547","Egon Krenz","prepared","East Germans","0"
"547","Egon Krenz","prepared","streets","0"
"547","Egon Krenz","travel","Moscow today","0"
"547","Egon Krenz","travel","talks","0"
"547","Egon Krenz","travel","leader Gorbachev","0"
"547","Egon Krenz","travel","hundreds","0"
"547","Egon Krenz","travel","thousands","0"
"547","Egon Krenz","travel","East Germans","0"
"547","Egon Krenz","travel","streets","0"
"547","Egon Krenz","for","talks","0"
"547","Egon Krenz","for","leader Gorbachev","0"
"547","Egon Krenz","for","hundreds","0"
"547","Egon Krenz","for","thousands","0"
"547","Egon Krenz","for","East Germans","0"
"547","Egon Krenz","for","streets","0"
"547","Egon Krenz","with","leader Gorbachev","0"
"547","Egon Krenz","with","hundreds","0"
"547","Egon Krenz","with","thousands","0"
"547","Egon Krenz","with","East Germans","0"
"547","Egon Krenz","with","streets","0"
"547","Egon Krenz","of","thousands","0"
"547","Egon Krenz","of","East Germans","0"
"547","Egon Krenz","of","streets","0"
"547","Egon Krenz","massed in","streets","0"
"547","Moscow today","for","talks","0"
"547","Moscow today","for","leader Gorbachev","0"
"547","Moscow today","for","hundreds","0"
"547","Moscow today","for","thousands","0"
"547","Moscow today","for","East Germans","0"
"547","Moscow today","for","streets","0"
"547","Moscow today","for","Leipzig","0"
"547","Moscow today","for","Halle","0"
"547","Moscow today","with","leader Gorbachev","0"
"547","Moscow today","with","hundreds","0"
"547","Moscow today","with","thousands","0"
"547","Moscow today","with","East Germans","0"
"547","Moscow today","with","streets","0"
"547","Moscow today","with","Leipzig","0"
"547","Moscow today","with","Halle","0"
"547","Moscow today","of","thousands","0"
"547","Moscow today","of","East Germans","0"
"547","Moscow today","of","streets","0"
"547","Moscow today","of","Leipzig","0"
"547","Moscow today","of","Halle","0"
"547","Moscow today","massed in","streets","0"
"547","Moscow today","massed in","Leipzig","0"
"547","Moscow today","massed in","Halle","0"
"547","talks","with","leader Gorbachev","0"
"547","talks","with","hundreds","0"
"547","talks","with","thousands","0"
"547","talks","with","East Germans","0"
"547","talks","with","streets","0"
"547","talks","with","Leipzig","0"
"547","talks","with","Halle","0"
"547","talks","with","Schwerin","0"
"547","talks","of","thousands","0"
"547","talks","of","East Germans","0"
"547","talks","of","streets","0"
"547","talks","of","Leipzig","0"
"547","talks","of","Halle","0"
"547","talks","of","Schwerin","0"
"547","talks","massed in","streets","0"
"547","talks","massed in","Leipzig","0"
"547","talks","massed in","Halle","0"
"547","talks","massed in","Schwerin","0"
"547","leader Gorbachev","of","thousands","0"
"547","leader Gorbachev","of","East Germans","0"
"547","leader Gorbachev","of","streets","0"
"547","leader Gorbachev","of","Leipzig","0"
"547","leader Gorbachev","of","Halle","0"
"547","leader Gorbachev","of","Schwerin","0"
"547","leader Gorbachev","of","freedoms","0"
"547","leader Gorbachev","of","legalization","0"
"547","leader Gorbachev","massed in","streets","0"
"547","leader Gorbachev","massed in","Leipzig","0"
"547","leader Gorbachev","massed in","Halle","0"
"547","leader Gorbachev","massed in","Schwerin","0"
"547","leader Gorbachev","massed in","freedoms","0"
"547","leader Gorbachev","massed in","legalization","0"
"547","leader Gorbachev","call for","freedoms","0"
"547","leader Gorbachev","call for","legalization","0"
"547","hundreds","of","thousands","0"
"547","hundreds","of","East Germans","0"
"547","hundreds","of","streets","0"
"547","hundreds","of","Leipzig","0"
"547","hundreds","of","Halle","0"
"547","hundreds","of","Schwerin","0"
"547","hundreds","of","freedoms","0"
"547","hundreds","of","legalization","0"
"547","hundreds","massed in","streets","0"
"547","hundreds","massed in","Leipzig","0"
"547","hundreds","massed in","Halle","0"
"547","hundreds","massed in","Schwerin","0"
"547","hundreds","massed in","freedoms","0"
"547","hundreds","massed in","legalization","0"
"547","hundreds","call for","freedoms","0"
"547","hundreds","call for","legalization","0"
"547","thousands","of","East Germans","0"
"547","thousands","of","streets","0"
"547","thousands","of","Leipzig","0"
"547","thousands","of","Halle","0"
"547","thousands","of","Schwerin","0"
"547","thousands","of","freedoms","0"
"547","thousands","of","legalization","0"
"547","thousands","of","New Forum opposition group","0"
"547","thousands","massed in","streets","0"
"547","thousands","massed in","Leipzig","0"
"547","thousands","massed in","Halle","0"
"547","thousands","massed in","Schwerin","0"
"547","thousands","massed in","freedoms","0"
"547","thousands","massed in","legalization","0"
"547","thousands","massed in","New Forum opposition group","0"
"547","thousands","call for","freedoms","0"
"547","thousands","call for","legalization","0"
"547","thousands","call for","New Forum opposition group","0"
"547","East Germans","massed in","streets","0"
"547","East Germans","massed in","Leipzig","0"
"547","East Germans","massed in","Halle","0"
"547","East Germans","massed in","Schwerin","0"
"547","East Germans","massed in","freedoms","0"
"547","East Germans","massed in","legalization","0"
"547","East Germans","massed in","New Forum opposition group","0"
"547","East Germans","of","Leipzig","0"
"547","East Germans","of","Halle","0"
"547","East Germans","of","Schwerin","0"
"547","East Germans","of","freedoms","0"
"547","East Germans","of","legalization","0"
"547","East Germans","of","New Forum opposition group","0"
"547","East Germans","call for","New Forum opposition group","0"
"547","streets","of","Schwerin","0"
"547","streets","of","freedoms","0"
"547","streets","of","legalization","0"
"547","streets","of","New Forum opposition group","0"
"547","streets","call for","freedoms","0"
"547","streets","call for","legalization","0"
"547","streets","call for","New Forum opposition group","0"
"547","Leipzig","call for","freedoms","0"
"547","Leipzig","call for","legalization","0"
"547","Leipzig","call for","New Forum opposition group","0"
"547","Leipzig","of","New Forum opposition group","0"
"547","Halle","call for","freedoms","0"
"547","Halle","call for","legalization","0"
"547","Halle","call for","New Forum opposition group","0"
"547","Halle","of","New Forum opposition group","0"
"547","Schwerin","call for","freedoms","0"
"547","Schwerin","call for","legalization","0"
