index,s1,r,s2,label
"45","surprise","opened in","restaurants","0"
"45","surprise","was","New York Times","0"
"45","surprise","was","Pete Wells","0"
"45","surprise","was","restaurant review","0"
"45","surprise","was","nation ’ s","0"
"45","surprise","was","restaurants","0"
"45","surprise","skewered by","New York Times","0"
"45","surprise","skewered by","Pete Wells","0"
"45","surprise","skewered by","restaurant review","0"
"45","surprise","skewered by","nation ’ s","0"
"45","surprise","skewered by","restaurants","0"
"45","surprise","in","restaurant review","0"
"45","surprise","in","nation ’ s","0"
"45","surprise","in","restaurants","0"
"45","surprise","of","nation ’ s","0"
"45","surprise","of","restaurants","0"
"45","surprise","grossing","restaurants","0"
"45","restaurant","opened in","New York Times","0"
"45","restaurant","opened in","Pete Wells","0"
"45","restaurant","opened in","restaurant review","0"
"45","restaurant","opened in","nation ’ s","0"
"45","restaurant","opened in","restaurants","0"
"45","restaurant","was","New York Times","0"
"45","restaurant","was","Pete Wells","0"
"45","restaurant","was","restaurant review","0"
"45","restaurant","was","nation ’ s","0"
"45","restaurant","was","restaurants","0"
"45","restaurant","skewered by","New York Times","0"
"45","restaurant","skewered by","Pete Wells","0"
"45","restaurant","skewered by","restaurant review","0"
"45","restaurant","skewered by","nation ’ s","0"
"45","restaurant","skewered by","restaurants","0"
"45","restaurant","in","restaurant review","0"
"45","restaurant","in","nation ’ s","0"
"45","restaurant","in","restaurants","0"
"45","restaurant","of","nation ’ s","0"
"45","restaurant","of","restaurants","0"
"45","restaurant","grossing","restaurants","0"
"45","New York Times","in","restaurant review","0"
"45","New York Times","in","nation ’ s","0"
"45","New York Times","in","restaurants","0"
"45","New York Times","in","sales","0"
"45","New York Times","was","nation ’ s","0"
"45","New York Times","was","restaurants","0"
"45","New York Times","was","sales","0"
"45","New York Times","of","nation ’ s","0"
"45","New York Times","of","restaurants","0"
"45","New York Times","of","sales","0"
"45","New York Times","grossing","restaurants","0"
"45","New York Times","grossing","sales","0"
"45","New York Times","racking","sales","0"
"45","Pete Wells","in","restaurant review","0"
"45","Pete Wells","in","nation ’ s","0"
"45","Pete Wells","in","restaurants","0"
"45","Pete Wells","in","sales","0"
"45","Pete Wells","was","nation ’ s","0"
"45","Pete Wells","was","restaurants","0"
"45","Pete Wells","was","sales","0"
"45","Pete Wells","of","nation ’ s","0"
"45","Pete Wells","of","restaurants","0"
"45","Pete Wells","of","sales","0"
"45","Pete Wells","grossing","restaurants","0"
"45","Pete Wells","grossing","sales","0"
"45","Pete Wells","racking","sales","0"
"45","restaurant review","was","nation ’ s","0"
"45","restaurant review","was","restaurants","0"
"45","restaurant review","was","sales","0"
"45","restaurant review","of","nation ’ s","0"
"45","restaurant review","of","restaurants","0"
"45","restaurant review","of","sales","0"
"45","restaurant review","grossing","restaurants","0"
"45","restaurant review","grossing","sales","0"
"45","restaurant review","racking","sales","0"
"45","restaurant review","in","sales","0"
"45","nation ’ s","grossing","restaurants","0"
"45","nation ’ s","grossing","sales","0"
"45","nation ’ s","racking","sales","0"
"45","nation ’ s","in","sales","0"
"45","restaurants","racking","sales","0"
"45","restaurants","in","sales","0"
"45","food","at","restaurants","0"
"45","food","at","Diners","0"
"45","food","at","Drive","0"
"45","food","at","Ins","0"
"45","food","at","host","0"
"45","food","at","folk hero","0"
"45","food","at","years","0"
"45","food","at","Twitter users","0"
"45","food","morphed into","folk hero","0"
"45","food","morphed into","years","0"
"45","food","morphed into","Twitter users","0"
"45","food","of","folk hero","0"
"45","food","of","years","0"
"45","food","of","Twitter users","0"
"45","food","in","years","0"
"45","food","in","Twitter users","0"
"45","food","as","Twitter users","0"
"45","restaurants","morphed into","folk hero","0"
"45","restaurants","morphed into","years","0"
"45","restaurants","morphed into","Twitter users","0"
"45","restaurants","morphed into","loss","0"
"45","restaurants","of","folk hero","0"
"45","restaurants","of","years","0"
"45","restaurants","of","Twitter users","0"
"45","restaurants","of","loss","0"
"45","restaurants","in","years","0"
"45","restaurants","in","Twitter users","0"
"45","restaurants","in","loss","0"
"45","restaurants","as","Twitter users","0"
"45","restaurants","as","loss","0"
"45","restaurants","have gathered","loss","0"
"45","restaurants","mourn","loss","0"
"45","Diners","morphed into","folk hero","0"
"45","Diners","morphed into","years","0"
"45","Diners","morphed into","Twitter users","0"
"45","Diners","morphed into","loss","0"
"45","Diners","of","folk hero","0"
"45","Diners","of","years","0"
"45","Diners","of","Twitter users","0"
"45","Diners","of","loss","0"
"45","Diners","in","years","0"
"45","Diners","in","Twitter users","0"
"45","Diners","in","loss","0"
"45","Diners","as","Twitter users","0"
"45","Diners","as","loss","0"
"45","Diners","have gathered","loss","0"
"45","Diners","mourn","loss","0"
"45","Drive","morphed into","folk hero","0"
"45","Drive","morphed into","years","0"
"45","Drive","morphed into","Twitter users","0"
"45","Drive","morphed into","loss","0"
"45","Drive","of","folk hero","0"
"45","Drive","of","years","0"
"45","Drive","of","Twitter users","0"
"45","Drive","of","loss","0"
"45","Drive","in","years","0"
"45","Drive","in","Twitter users","0"
"45","Drive","in","loss","0"
"45","Drive","as","Twitter users","0"
"45","Drive","as","loss","0"
"45","Drive","have gathered","loss","0"
"45","Drive","mourn","loss","0"
"45","Ins","morphed into","folk hero","0"
"45","Ins","morphed into","years","0"
"45","Ins","morphed into","Twitter users","0"
"45","Ins","morphed into","loss","0"
"45","Ins","morphed into","Times Square","0"
"45","Ins","of","folk hero","0"
"45","Ins","of","years","0"
"45","Ins","of","Twitter users","0"
"45","Ins","of","loss","0"
"45","Ins","of","Times Square","0"
"45","Ins","in","years","0"
"45","Ins","in","Twitter users","0"
"45","Ins","in","loss","0"
"45","Ins","in","Times Square","0"
"45","Ins","as","Twitter users","0"
"45","Ins","as","loss","0"
"45","Ins","as","Times Square","0"
"45","Ins","have gathered","loss","0"
"45","Ins","have gathered","Times Square","0"
"45","Ins","mourn","loss","0"
"45","Ins","mourn","Times Square","0"
"45","Ins","be","Times Square","0"
"45","host","morphed into","folk hero","0"
"45","host","morphed into","years","0"
"45","host","morphed into","Twitter users","0"
"45","host","morphed into","loss","0"
"45","host","morphed into","Times Square","0"
"45","host","morphed into","iest","0"
"45","host","of","folk hero","0"
"45","host","of","years","0"
"45","host","of","Twitter users","0"
"45","host","of","loss","0"
"45","host","of","Times Square","0"
"45","host","of","iest","0"
"45","host","in","years","0"
"45","host","in","Twitter users","0"
"45","host","in","loss","0"
"45","host","in","Times Square","0"
"45","host","in","iest","0"
"45","host","as","Twitter users","0"
"45","host","as","loss","0"
"45","host","as","Times Square","0"
"45","host","as","iest","0"
"45","host","have gathered","loss","0"
"45","host","have gathered","Times Square","0"
"45","host","have gathered","iest","0"
"45","host","mourn","loss","0"
"45","host","mourn","Times Square","0"
"45","host","mourn","iest","0"
"45","host","be","Times Square","0"
"45","host","be","iest","0"
"45","folk hero","in","years","0"
"45","folk hero","in","Twitter users","0"
"45","folk hero","in","loss","0"
"45","folk hero","in","Times Square","0"
"45","folk hero","in","iest","0"
"45","folk hero","in","Times Square tourist trap","0"
"45","folk hero","as","Twitter users","0"
"45","folk hero","as","loss","0"
"45","folk hero","as","Times Square","0"
"45","folk hero","as","iest","0"
"45","folk hero","as","Times Square tourist trap","0"
"45","folk hero","have gathered","loss","0"
"45","folk hero","have gathered","Times Square","0"
"45","folk hero","have gathered","iest","0"
"45","folk hero","have gathered","Times Square tourist trap","0"
"45","folk hero","mourn","loss","0"
"45","folk hero","mourn","Times Square","0"
"45","folk hero","mourn","iest","0"
"45","folk hero","mourn","Times Square tourist trap","0"
"45","folk hero","of","Times Square","0"
"45","folk hero","of","iest","0"
"45","folk hero","of","Times Square tourist trap","0"
"45","folk hero","be","Times Square","0"
"45","folk hero","be","iest","0"
"45","folk hero","be","Times Square tourist trap","0"
"45","years","as","Twitter users","0"
"45","years","as","loss","0"
"45","years","as","Times Square","0"
"45","years","as","iest","0"
"45","years","as","Times Square tourist trap","0"
"45","years","as","destinations","0"
"45","years","have gathered","loss","0"
"45","years","have gathered","Times Square","0"
"45","years","have gathered","iest","0"
"45","years","have gathered","Times Square tourist trap","0"
"45","years","have gathered","destinations","0"
"45","years","mourn","loss","0"
"45","years","mourn","Times Square","0"
"45","years","mourn","iest","0"
"45","years","mourn","Times Square tourist trap","0"
"45","years","mourn","destinations","0"
"45","years","of","Times Square","0"
"45","years","of","iest","0"
"45","years","of","Times Square tourist trap","0"
"45","years","of","destinations","0"
"45","years","be","Times Square","0"
"45","years","be","iest","0"
"45","years","be","Times Square tourist trap","0"
"45","years","be","destinations","0"
"45","years","dining","destinations","0"
"45","Twitter users","have gathered","loss","0"
"45","Twitter users","have gathered","Times Square","0"
"45","Twitter users","have gathered","iest","0"
"45","Twitter users","have gathered","Times Square tourist trap","0"
"45","Twitter users","have gathered","destinations","0"
"45","Twitter users","mourn","Times Square","0"
"45","Twitter users","mourn","iest","0"
"45","Twitter users","mourn","Times Square tourist trap","0"
"45","Twitter users","mourn","destinations","0"
"45","Twitter users","of","Times Square","0"
"45","Twitter users","of","iest","0"
"45","Twitter users","of","Times Square tourist trap","0"
"45","Twitter users","of","destinations","0"
"45","Twitter users","be","Times Square","0"
"45","Twitter users","be","iest","0"
"45","Twitter users","be","Times Square tourist trap","0"
"45","Twitter users","be","destinations","0"
"45","Twitter users","dining","destinations","0"
"45","loss","of","Times Square","0"
"45","loss","of","iest","0"
"45","loss","of","Times Square tourist trap","0"
"45","loss","of","destinations","0"
"45","loss","be","Times Square","0"
"45","loss","be","iest","0"
"45","loss","be","Times Square tourist trap","0"
"45","loss","be","destinations","0"
"45","loss","dining","destinations","0"
"45","Times Square","of","Times Square tourist trap","0"
"45","Times Square","of","destinations","0"
"45","Times Square","dining","destinations","0"
"45","iest","of","Times Square tourist trap","0"
"45","iest","of","destinations","0"
"45","iest","dining","destinations","0"
"45","Times Square tourist trap","dining","destinations","0"
"45","NYC branch","of","Flavortown","1"
"45","Guy ’ s American Kitchen & Bar","in","Times Square","1"
"45","Guy ’ s American Kitchen & Bar","serve","Donkey Sauce","1"
"45","Eater NY","reports","Guy ’ s American Kitchen & Bar","1"
"45","New York Times critic Pete Wells","skewered","Guy ’ s American Kitchen & Bar","1"
"45","Diners , Drive-Ins and Dives host","morphed into","folk hero","1"
"45","Twitter users","mourn","loss","1"
"45","loss","of","Times Square tourist trap dining destinations","1"
"46","Dumplings","are","comfort foods","0"
"46","Dumplings","are","stall","0"
"46","Dumplings","are","Columbus ’","0"
"46","Dumplings","are","groceries","0"
"46","Dumplings","are","phenomenon","0"
"46","Dumplings","are","specialties","0"
"46","Dumplings","are","Tibetan","0"
"46","Dumplings","in","stall","0"
"46","Dumplings","in","Columbus ’","0"
"46","Dumplings","in","groceries","0"
"46","Dumplings","in","phenomenon","0"
"46","Dumplings","in","specialties","0"
"46","Dumplings","in","Tibetan","0"
"46","Dumplings","of","Columbus ’","0"
"46","Dumplings","of","groceries","0"
"46","Dumplings","of","phenomenon","0"
"46","Dumplings","of","specialties","0"
"46","Dumplings","of","Tibetan","0"
"46","Dumplings","s","groceries","0"
"46","Dumplings","s","phenomenon","0"
"46","Dumplings","s","specialties","0"
"46","Dumplings","s","Tibetan","0"
"46","Dumplings","became","phenomenon","0"
"46","Dumplings","became","specialties","0"
"46","Dumplings","became","Tibetan","0"
"46","Dumplings","with","specialties","0"
"46","Dumplings","with","Tibetan","0"
"46","comfort foods","in","stall","0"
"46","comfort foods","in","Columbus ’","0"
"46","comfort foods","in","groceries","0"
"46","comfort foods","in","phenomenon","0"
"46","comfort foods","in","specialties","0"
"46","comfort foods","in","Tibetan","0"
"46","comfort foods","in","Nepali staples","0"
"46","comfort foods","of","Columbus ’","0"
"46","comfort foods","of","groceries","0"
"46","comfort foods","of","phenomenon","0"
"46","comfort foods","of","specialties","0"
"46","comfort foods","of","Tibetan","0"
"46","comfort foods","of","Nepali staples","0"
"46","comfort foods","s","groceries","0"
"46","comfort foods","s","phenomenon","0"
"46","comfort foods","s","specialties","0"
"46","comfort foods","s","Tibetan","0"
"46","comfort foods","s","Nepali staples","0"
"46","comfort foods","became","phenomenon","0"
"46","comfort foods","became","specialties","0"
"46","comfort foods","became","Tibetan","0"
"46","comfort foods","became","Nepali staples","0"
"46","comfort foods","with","specialties","0"
"46","comfort foods","with","Tibetan","0"
"46","comfort foods","with","Nepali staples","0"
"46","stall","in","Columbus ’","0"
"46","stall","in","groceries","0"
"46","stall","in","phenomenon","0"
"46","stall","in","specialties","0"
"46","stall","in","Tibetan","0"
"46","stall","in","Nepali staples","0"
"46","stall","in","momos","0"
"46","stall","of","Columbus ’","0"
"46","stall","of","groceries","0"
"46","stall","of","phenomenon","0"
"46","stall","of","specialties","0"
"46","stall","of","Tibetan","0"
"46","stall","of","Nepali staples","0"
"46","stall","of","momos","0"
"46","stall","s","groceries","0"
"46","stall","s","phenomenon","0"
"46","stall","s","specialties","0"
"46","stall","s","Tibetan","0"
"46","stall","s","Nepali staples","0"
"46","stall","s","momos","0"
"46","stall","became","phenomenon","0"
"46","stall","became","specialties","0"
"46","stall","became","Tibetan","0"
"46","stall","became","Nepali staples","0"
"46","stall","became","momos","0"
"46","stall","with","specialties","0"
"46","stall","with","Tibetan","0"
"46","stall","with","Nepali staples","0"
"46","stall","with","momos","0"
"46","stall","called","momos","0"
"46","Columbus ’","s","groceries","0"
"46","Columbus ’","s","phenomenon","0"
"46","Columbus ’","s","specialties","0"
"46","Columbus ’","s","Tibetan","0"
"46","Columbus ’","s","Nepali staples","0"
"46","Columbus ’","s","momos","0"
"46","Columbus ’","became","phenomenon","0"
"46","Columbus ’","became","specialties","0"
"46","Columbus ’","became","Tibetan","0"
"46","Columbus ’","became","Nepali staples","0"
"46","Columbus ’","became","momos","0"
"46","Columbus ’","with","specialties","0"
"46","Columbus ’","with","Tibetan","0"
"46","Columbus ’","with","Nepali staples","0"
"46","Columbus ’","with","momos","0"
"46","Columbus ’","called","momos","0"
"46","groceries","became","phenomenon","0"
"46","groceries","became","specialties","0"
"46","groceries","became","Tibetan","0"
"46","groceries","became","Nepali staples","0"
"46","groceries","became","momos","0"
"46","groceries","with","specialties","0"
"46","groceries","with","Tibetan","0"
"46","groceries","with","Nepali staples","0"
"46","groceries","with","momos","0"
"46","groceries","called","momos","0"
"46","phenomenon","with","specialties","0"
"46","phenomenon","with","Tibetan","0"
"46","phenomenon","with","Nepali staples","0"
"46","phenomenon","with","momos","0"
"46","phenomenon","called","momos","0"
"46","specialties","called","momos","0"
"46","Tibetan","called","momos","0"
"46","Nepali staples","called","momos","0"
"46","Saraga International Grocery","on","Columbus ’","0"
"46","Saraga International Grocery","on","side","0"
"46","Saraga International Grocery","on","produce","0"
"46","Saraga International Grocery","on","meats","0"
"46","Saraga International Grocery","on","dairy","0"
"46","Saraga International Grocery","on","goods","0"
"46","Saraga International Grocery","on","cuisines","0"
"46","Saraga International Grocery","on","world","0"
"46","Saraga International Grocery","s","side","0"
"46","Saraga International Grocery","s","produce","0"
"46","Saraga International Grocery","s","meats","0"
"46","Saraga International Grocery","s","dairy","0"
"46","Saraga International Grocery","s","goods","0"
"46","Saraga International Grocery","s","cuisines","0"
"46","Saraga International Grocery","s","world","0"
"46","Saraga International Grocery","packaged","goods","0"
"46","Saraga International Grocery","packaged","cuisines","0"
"46","Saraga International Grocery","packaged","world","0"
"46","Saraga International Grocery","for cooking","cuisines","0"
"46","Saraga International Grocery","for cooking","world","0"
"46","Saraga International Grocery","from around","world","0"
"46","Columbus ’","s","side","0"
"46","Columbus ’","s","produce","0"
"46","Columbus ’","s","meats","0"
"46","Columbus ’","s","dairy","0"
"46","Columbus ’","s","goods","0"
"46","Columbus ’","s","cuisines","0"
"46","Columbus ’","s","world","0"
"46","Columbus ’","packaged","goods","0"
"46","Columbus ’","packaged","cuisines","0"
"46","Columbus ’","packaged","world","0"
"46","Columbus ’","for cooking","cuisines","0"
"46","Columbus ’","for cooking","world","0"
"46","Columbus ’","from around","world","0"
"46","side","packaged","goods","0"
"46","side","packaged","cuisines","0"
"46","side","packaged","world","0"
"46","side","for cooking","cuisines","0"
"46","side","for cooking","world","0"
"46","side","from around","world","0"
"46","produce","packaged","goods","0"
"46","produce","packaged","cuisines","0"
"46","produce","packaged","world","0"
"46","produce","for cooking","cuisines","0"
"46","produce","for cooking","world","0"
"46","produce","from around","world","0"
"46","meats","packaged","goods","0"
"46","meats","packaged","cuisines","0"
"46","meats","packaged","world","0"
"46","meats","for cooking","cuisines","0"
"46","meats","for cooking","world","0"
"46","meats","from around","world","0"
"46","dairy","packaged","goods","0"
"46","dairy","packaged","cuisines","0"
"46","dairy","packaged","world","0"
"46","dairy","for cooking","cuisines","0"
"46","dairy","for cooking","world","0"
"46","dairy","from around","world","0"
"46","goods","for cooking","cuisines","0"
"46","goods","for cooking","world","0"
"46","goods","from around","world","0"
"46","cuisines","from around","world","0"
"46","Saraga International Grocery","including","chef","0"
"46","Saraga International Grocery","including","owner Phuntso Lama","0"
"46","Saraga International Grocery","run by","chef","0"
"46","Saraga International Grocery","run by","owner Phuntso Lama","0"
"46","food counters","including","Momo Ghar","0"
"46","food counters","including","chef","0"
"46","food counters","including","owner Phuntso Lama","0"
"46","food counters","run by","chef","0"
"46","food counters","run by","owner Phuntso Lama","0"
"46","Momo Ghar","run by","chef","0"
"46","Momo Ghar","run by","owner Phuntso Lama","0"
"46","Lama","of","momos","0"
"46","Lama","of","version","0"
"46","Lama","of","momo","0"
"46","Lama","of","ground chicken","0"
"46","Lama","of","cilantro","0"
"46","Lama","of","seasonings","0"
"46","Lama","of","wrapper","0"
"46","Lama","of","rounds","0"
"46","Lama","with","cilantro","0"
"46","Lama","with","seasonings","0"
"46","Lama","with","wrapper","0"
"46","Lama","with","rounds","0"
"46","Lama","among","seasonings","0"
"46","Lama","among","wrapper","0"
"46","Lama","among","rounds","0"
"46","Lama","in","wrapper","0"
"46","Lama","in","rounds","0"
"46","Lama","shaped into","rounds","0"
"46","variations","of","momos","0"
"46","variations","of","version","0"
"46","variations","of","momo","0"
"46","variations","of","ground chicken","0"
"46","variations","of","cilantro","0"
"46","variations","of","seasonings","0"
"46","variations","of","wrapper","0"
"46","variations","of","rounds","0"
"46","variations","with","cilantro","0"
"46","variations","with","seasonings","0"
"46","variations","with","wrapper","0"
"46","variations","with","rounds","0"
"46","variations","among","seasonings","0"
"46","variations","among","wrapper","0"
"46","variations","among","rounds","0"
"46","variations","in","wrapper","0"
"46","variations","in","rounds","0"
"46","variations","shaped into","rounds","0"
"46","momos","with","cilantro","0"
"46","momos","with","seasonings","0"
"46","momos","with","wrapper","0"
"46","momos","with","rounds","0"
"46","momos","among","seasonings","0"
"46","momos","among","wrapper","0"
"46","momos","among","rounds","0"
"46","momos","in","wrapper","0"
"46","momos","in","rounds","0"
"46","momos","shaped into","rounds","0"
"46","version","with","cilantro","0"
"46","version","with","seasonings","0"
"46","version","with","wrapper","0"
"46","version","with","rounds","0"
"46","version","among","seasonings","0"
"46","version","among","wrapper","0"
"46","version","among","rounds","0"
"46","version","in","wrapper","0"
"46","version","in","rounds","0"
"46","version","shaped into","rounds","0"
"46","momo","with","cilantro","0"
"46","momo","with","seasonings","0"
"46","momo","with","wrapper","0"
"46","momo","with","rounds","0"
"46","momo","among","seasonings","0"
"46","momo","among","wrapper","0"
"46","momo","among","rounds","0"
"46","momo","in","wrapper","0"
"46","momo","in","rounds","0"
"46","momo","shaped into","rounds","0"
"46","ground chicken","with","cilantro","0"
"46","ground chicken","with","seasonings","0"
"46","ground chicken","with","wrapper","0"
"46","ground chicken","with","rounds","0"
"46","ground chicken","among","seasonings","0"
"46","ground chicken","among","wrapper","0"
"46","ground chicken","among","rounds","0"
"46","ground chicken","in","wrapper","0"
"46","ground chicken","in","rounds","0"
"46","ground chicken","shaped into","rounds","0"
"46","cilantro","among","seasonings","0"
"46","cilantro","among","wrapper","0"
"46","cilantro","among","rounds","0"
"46","cilantro","in","wrapper","0"
"46","cilantro","in","rounds","0"
"46","cilantro","shaped into","rounds","0"
"46","seasonings","in","wrapper","0"
"46","seasonings","in","rounds","0"
"46","seasonings","shaped into","rounds","0"
"46","wrapper","shaped into","rounds","0"
"46","Lama","with","pork","0"
"46","Lama","with","potato curry","0"
"46","Lama","with","cabbage","0"
"46","Lama","with","vegetables","0"
"46","Lama","with","crescents","0"
"46","Lama","mild","potato curry","0"
"46","Lama","mild","cabbage","0"
"46","Lama","mild","vegetables","0"
"46","Lama","mild","crescents","0"
"46","Lama","steamed","crescents","0"
"46","Lama","shaped into","crescents","0"
"46","momos","with","pork","0"
"46","momos","with","potato curry","0"
"46","momos","with","cabbage","0"
"46","momos","with","vegetables","0"
"46","momos","with","crescents","0"
"46","momos","mild","potato curry","0"
"46","momos","mild","cabbage","0"
"46","momos","mild","vegetables","0"
"46","momos","mild","crescents","0"
"46","momos","steamed","crescents","0"
"46","momos","shaped into","crescents","0"
"46","pork","mild","potato curry","0"
"46","pork","mild","cabbage","0"
"46","pork","mild","vegetables","0"
"46","pork","mild","crescents","0"
"46","pork","steamed","crescents","0"
"46","pork","shaped into","crescents","0"
"46","potato curry","steamed","crescents","0"
"46","potato curry","shaped into","crescents","0"
"46","cabbage","steamed","crescents","0"
"46","cabbage","shaped into","crescents","0"
"46","vegetables","steamed","crescents","0"
"46","vegetables","shaped into","crescents","0"
"46","menu veers","into","territories","0"
"46","menu veers","into","style soup","0"
"46","menu veers","into","thukpa","0"
"46","menu veers","into","pancake","0"
"46","menu veers","into","momos","0"
"46","menu veers","into","draw","0"
"46","menu veers","known as","thukpa","0"
"46","menu veers","known as","pancake","0"
"46","menu veers","known as","momos","0"
"46","menu veers","known as","draw","0"
"46","menu veers","made with","momos","0"
"46","menu veers","made with","draw","0"
"46","menu veers","are","draw","0"
"46","territories","known as","thukpa","0"
"46","territories","known as","pancake","0"
"46","territories","known as","momos","0"
"46","territories","known as","draw","0"
"46","territories","made with","momos","0"
"46","territories","made with","draw","0"
"46","territories","are","draw","0"
"46","style soup","known as","thukpa","0"
"46","style soup","known as","pancake","0"
"46","style soup","known as","momos","0"
"46","style soup","known as","draw","0"
"46","style soup","made with","momos","0"
"46","style soup","made with","draw","0"
"46","style soup","are","draw","0"
"46","thukpa","made with","momos","0"
"46","thukpa","made with","draw","0"
"46","thukpa","are","draw","0"
"46","pancake","made with","momos","0"
"46","pancake","made with","draw","0"
"46","pancake","are","draw","0"
"46","momos","are","draw","0"
"46","Dumplings","are","universal comfort foods","1"
"46","small stall","in","Columbus ’ s international groceries","1"
"46","small stall","with","Tibetan and Nepali staples","1"
"46","Tibetan and Nepali staples","called","momos","1"
"46","Saraga International Grocery","on","Columbus ’ s northeastern side","1"
"46","Saraga International Grocery","including","Momo Ghar","1"
"46","Momo Ghar","run by","chef-owner Phuntso Lama","1"
"46","chef-owner Phuntso Lama","makes","steamed and fried variations of momos","1"
"46","chef-owner Phuntso Lama","stuffs","momos","1"
"46","momos","with","pork , or mild potato curry , or cabbage and other vegetables","1"
"47","UPDATE","from","Fieriverse — Eater NY reports","0"
"47","UPDATE","from","Guy ’","0"
"47","UPDATE","from","Times Square restaurant","0"
"47","UPDATE","from","Guy ’","0"
"47","UPDATE","from","American Kitchen","0"
"47","UPDATE","from","Bar","0"
"47","UPDATE","from","December","0"
"47","UPDATE","that","Guy ’","0"
"47","UPDATE","that","Times Square restaurant","0"
"47","UPDATE","that","Guy ’","0"
"47","UPDATE","that","American Kitchen","0"
"47","UPDATE","that","Bar","0"
"47","UPDATE","that","December","0"
"47","UPDATE","close on","December","0"
"47","December","from","Fieriverse — Eater NY reports","0"
"47","December","from","Guy ’","0"
"47","December","from","Times Square restaurant","0"
"47","December","from","Guy ’","0"
"47","December","from","American Kitchen","0"
"47","December","from","Bar","0"
"47","December","from","December","0"
"47","December","that","Guy ’","0"
"47","December","that","Times Square restaurant","0"
"47","December","that","Guy ’","0"
"47","December","that","American Kitchen","0"
"47","December","that","Bar","0"
"47","December","that","December","0"
"47","December","close on","December","0"
"47","03 p.m.","from","Fieriverse — Eater NY reports","0"
"47","03 p.m.","from","Guy ’","0"
"47","03 p.m.","from","Times Square restaurant","0"
"47","03 p.m.","from","Guy ’","0"
"47","03 p.m.","from","American Kitchen","0"
"47","03 p.m.","from","Bar","0"
"47","03 p.m.","from","December","0"
"47","03 p.m.","that","Guy ’","0"
"47","03 p.m.","that","Times Square restaurant","0"
"47","03 p.m.","that","Guy ’","0"
"47","03 p.m.","that","American Kitchen","0"
"47","03 p.m.","that","Bar","0"
"47","03 p.m.","that","December","0"
"47","03 p.m.","close on","December","0"
"47","Bad news","from","Fieriverse — Eater NY reports","0"
"47","Bad news","from","Guy ’","0"
"47","Bad news","from","Times Square restaurant","0"
"47","Bad news","from","Guy ’","0"
"47","Bad news","from","American Kitchen","0"
"47","Bad news","from","Bar","0"
"47","Bad news","from","December","0"
"47","Bad news","that","Guy ’","0"
"47","Bad news","that","Times Square restaurant","0"
"47","Bad news","that","Guy ’","0"
"47","Bad news","that","American Kitchen","0"
"47","Bad news","that","Bar","0"
"47","Bad news","that","December","0"
"47","Bad news","close on","December","0"
"47","Fieriverse — Eater NY reports","that","Guy ’","0"
"47","Fieriverse — Eater NY reports","that","Times Square restaurant","0"
"47","Fieriverse — Eater NY reports","that","Guy ’","0"
"47","Fieriverse — Eater NY reports","that","American Kitchen","0"
"47","Fieriverse — Eater NY reports","that","Bar","0"
"47","Fieriverse — Eater NY reports","that","December","0"
"47","Fieriverse — Eater NY reports","close on","December","0"
"47","Guy ’","close on","December","0"
"47","Times Square restaurant","close on","December","0"
"47","Guy ’","close on","December","0"
"47","American Kitchen","close on","December","0"
"47","Bar","close on","December","0"
"47","Sorry","jinx","Guy","0"
"47","Sorry","jinx","362 days","0"
"47","Sorry","had","362 days","0"
"47","Guy","had","362 days","0"
"47","Mayor","of","Flavortown","0"
"47","Mayor","of","Prince","0"
"47","Mayor","of","Platinum","0"
"47","Mayor","of","Sultan","0"
"47","Mayor","of","Spikes","0"
"47","Mayor","of","Oligarch","0"
"47","Mayor","of","Oakleys","0"
"47","Mayor","of","Fieri","0"
"47","Mayor","of","year","0"
"47","Mayor","had","year","0"
"47","Flavortown","of","Platinum","0"
"47","Flavortown","of","Sultan","0"
"47","Flavortown","of","Spikes","0"
"47","Flavortown","of","Oligarch","0"
"47","Flavortown","of","Oakleys","0"
"47","Flavortown","of","Fieri","0"
"47","Flavortown","of","year","0"
"47","Flavortown","of","anniversary","0"
"47","Flavortown","had","year","0"
"47","Flavortown","had","anniversary","0"
"47","Flavortown","included","anniversary","0"
"47","Prince","of","Platinum","0"
"47","Prince","of","Sultan","0"
"47","Prince","of","Spikes","0"
"47","Prince","of","Oligarch","0"
"47","Prince","of","Oakleys","0"
"47","Prince","of","Fieri","0"
"47","Prince","of","year","0"
"47","Prince","of","anniversary","0"
"47","Prince","had","year","0"
"47","Prince","had","anniversary","0"
"47","Prince","included","anniversary","0"
"47","Platinum","of","Spikes","0"
"47","Platinum","of","Oligarch","0"
"47","Platinum","of","Oakleys","0"
"47","Platinum","of","Fieri","0"
"47","Platinum","of","year","0"
"47","Platinum","of","anniversary","0"
"47","Platinum","of","Food Network travel show Diners","0"
"47","Platinum","of","Drive","0"
"47","Platinum","had","year","0"
"47","Platinum","had","anniversary","0"
"47","Platinum","had","Food Network travel show Diners","0"
"47","Platinum","had","Drive","0"
"47","Platinum","included","anniversary","0"
"47","Platinum","included","Food Network travel show Diners","0"
"47","Platinum","included","Drive","0"
"47","Sultan","of","Spikes","0"
"47","Sultan","of","Oligarch","0"
"47","Sultan","of","Oakleys","0"
"47","Sultan","of","Fieri","0"
"47","Sultan","of","year","0"
"47","Sultan","of","anniversary","0"
"47","Sultan","of","Food Network travel show Diners","0"
"47","Sultan","of","Drive","0"
"47","Sultan","of","Ins","0"
